payment_id,customer_id,session_id,attempt_ts,method,card_bin,payment_country,ip_hash,device_id,amount,result,is_fraud_label
PAY0001189,C00451,S004513,2025-11-20 05:27:28,apple_pay,425288,FR,ca59783a6d2e440c,dev_8279f66c872a,37.31,success,0
PAY0001190,C00451,S004513,2025-11-22 20:32:21,card,438694,FR,ca59783a6d2e440c,dev_0731eb9f2e56,66.0,success,0
PAY0001191,C00451,S004513,2025-11-07 20:33:33,paypal,492650,IT,ca59783a6d2e440c,dev_ed96f8d5a41a,63.02,success,0
PAY0001192,C00353,S004514,2025-12-04 07:39:06,apple_pay,424502,ES,9534256db4ff49eb,dev_fe2ec815cf9a,42.35,success,0
PAY0001193,C00353,S004514,2025-12-02 00:36:48,apple_pay,429851,IT,9534256db4ff49eb,dev_dd2559c4b3a9,116.99,success,0
PAY0001194,C00644,S004522,2025-11-17 00:35:27,card,461496,ES,e0f52b99c4dd4224,dev_a133239392b5,76.84,success,0
PAY0001195,C00644,S004522,2025-11-22 05:50:01,apple_pay,486758,BE,e0f52b99c4dd4224,dev_7444b27ac394,92.19,success,0
PAY0001196,C01812,S004537,2025-11-10 11:44:26,google_pay,462735,DE,143122a4ec4d456f,dev_7954b027f95a,46.34,success,0
PAY0001197,C01982,S004547,2025-12-31 06:01:08,apple_pay,430422,NL,9103082d7920469c,dev_b28ff37f7f0a,23.59,success,0
PAY0001198,C01982,S004547,2025-12-23 02:57:05,google_pay,450141,NL,9103082d7920469c,dev_37ad1e68c28c,146.17,success,0
PAY0001199,C01982,S004547,2025-12-09 12:41:17,paypal,428643,NL,9103082d7920469c,dev_f60f9dc41636,71.94,success,0
PAY0001200,C00438,S004556,2025-12-16 17:26:42,paypal,448311,GB,7a812605474544cb,dev_45ebaac495f9,78.54,success,0
PAY0001201,C00404,S004562,2025-12-22 12:18:26,google_pay,415650,IT,b8d60d5ef847428f,dev_a0bb3bc8c032,77.04,success,0
PAY0001202,C02181,S004563,2025-12-27 00:40:18,apple_pay,465837,BE,d8db66e813564845,dev_b85700e31964,79.8,failed,0
PAY0001203,C02181,S004563,2025-12-11 15:57:22,google_pay,498550,FR,d8db66e813564845,dev_099b0d07f5cb,41.32,success,0
PAY0001204,C00232,S004564,2025-11-16 02:06:43,card,418447,NL,a1c892f60ada4884,dev_6d3baf6d68ce,41.97,success,0
PAY0001205,C00079,S004565,2025-12-06 10:39:57,google_pay,466894,BE,9c59bac26a7d476f,dev_79f0905000f3,42.03,failed,0
PAY0001206,C02376,S004569,2025-12-06 13:04:57,paypal,494418,NL,2960500b0ece4217,dev_d81570e04c28,85.46,success,0
PAY0001207,C01388,S004571,2025-12-22 00:31:56,paypal,458953,DE,dfea8da4cd444204,dev_c3216d9704db,38.63,success,0
PAY0001208,C01730,S004575,2025-11-16 02:11:27,google_pay,430068,NL,99aaa0bc8dfb47b0,dev_a43eb440be15,33.52,failed,0
PAY0001209,C01317,S004577,2025-11-18 14:40:16,paypal,457283,DE,75a54c76f7ae4a59,dev_a0c0fe8ba5f0,49.94,success,0
PAY0001210,C01683,S004587,2025-11-15 22:54:20,card,477329,NL,ba8e2973457c4197,dev_6f081ee3b69f,59.0,success,0
PAY0001211,C01683,S004587,2025-11-01 09:10:59,apple_pay,417429,NL,ba8e2973457c4197,dev_c960c34633be,65.21,success,0
PAY0001212,C01329,S004594,2025-12-01 01:11:10,apple_pay,460599,DE,39eb844556a84c5a,dev_85a604f254b8,53.58,success,0
PAY0001213,C02243,S004596,2025-11-10 13:59:51,google_pay,426114,PT,03222ac4b2c44463,dev_8965e3e09ef2,82.93,success,0
PAY0001214,C01198,S004601,2025-12-03 14:50:18,paypal,442475,GB,4e71f2d5968a4733,dev_a4f014003ead,112.75,success,0
PAY0001215,C01198,S004601,2025-12-19 14:53:35,apple_pay,404601,NL,4e71f2d5968a4733,dev_9fcf875c78da,68.18,success,0
PAY0001216,C00709,S004603,2025-12-04 07:22:27,paypal,477434,BE,f4548090bd334747,dev_be2fbe7a3b24,112.49,success,0
PAY0001217,C02184,S004612,2025-12-03 11:19:16,google_pay,483698,PT,6e3a091e9b784880,dev_f055bb56ebf9,85.41,success,0
PAY0001218,C02184,S004612,2025-11-09 12:14:59,paypal,474164,FR,6e3a091e9b784880,dev_5632c91b6a62,43.39,success,0
PAY0001219,C01198,S004619,2025-12-23 14:41:08,card,490914,IT,418e6365b3f74167,dev_a89de64aae75,45.56,success,0
PAY0001220,C00524,S004622,2025-11-30 13:05:27,card,423656,NL,fc9a6535f0b94601,dev_a2499d2b34db,44.53,success,0
PAY0001221,C01024,S004625,2025-11-28 11:56:31,paypal,423759,PT,0cb2c40caf3e46dc,dev_3e2e0233bd1d,61.2,success,0
PAY0001222,C02011,S004626,2025-12-26 21:56:16,card,498260,FR,733ea80eb8534a72,dev_58a44eb89d70,58.82,success,0
PAY0001223,C02011,S004626,2025-12-04 06:04:49,google_pay,454932,GB,733ea80eb8534a72,dev_5059dfa93ba2,87.15,success,0
PAY0001224,C02011,S004626,2025-11-21 07:36:37,card,437568,PT,733ea80eb8534a72,dev_41f507fb4b88,62.14,failed,0
PAY0001225,C00451,S004629,2025-12-20 20:51:49,card,433592,PT,6150790ae408409e,dev_8466b8cfbdd0,74.55,success,0
PAY0001226,C00671,S004634,2025-12-31 23:40:03,apple_pay,485725,ES,9c68d8c3a4d147b3,dev_e38cc20fca99,39.43,success,0
PAY0001227,C00993,S004636,2025-12-14 08:18:26,apple_pay,495278,ES,da8d4690935c413c,dev_154e762b24bd,74.35,success,0
PAY0001228,C00089,S004642,2025-12-10 01:09:03,google_pay,414241,IT,49bcba8b66f44743,dev_4c68e2f63fd8,53.77,success,0
PAY0001229,C00291,S004655,2025-12-31 02:32:03,card,441046,NL,59aa5e18f5c34cce,dev_299a38aeb2f8,52.04,failed,0
PAY0001230,C00868,S004664,2025-11-17 23:03:11,apple_pay,403297,NL,03db6ba21d5349ca,dev_f23dd0ba9bbb,49.85,success,0
PAY0001231,C00413,S004678,2025-11-24 04:37:48,paypal,479991,DE,9f26cd888a974708,dev_01c6545b7e07,131.64,success,0
PAY0001232,C01284,S004685,2025-11-15 18:27:03,paypal,487965,IT,4eee81dd7f9749b8,dev_e5c563285c2b,39.22,success,0
PAY0001233,C00256,S004686,2025-12-14 00:13:28,card,477047,BE,3feec3a1ec4c4f87,dev_5ad14fd9e706,90.43,success,0
PAY0001234,C00256,S004686,2025-11-28 01:12:31,google_pay,460920,GB,3feec3a1ec4c4f87,dev_1d5c51a3732f,65.3,success,0
PAY0001235,C02109,S004687,2025-12-20 10:54:52,card,407089,NL,e9d691dd7bb24f71,dev_cd1498dac6d8,36.16,success,0
PAY0001236,C00146,S004699,2025-12-16 05:39:16,apple_pay,422880,DE,4b865f61ae89449d,dev_0ddd0c188905,58.33,success,0
PAY0001237,C00146,S004699,2025-11-30 13:25:40,card,448271,IT,4b865f61ae89449d,dev_23f4efcf9cfb,23.3,success,0
PAY0001238,C01727,S004710,2025-12-09 22:32:55,card,455016,IT,b3f6b6d508e54bea,dev_19ab2f648cb2,144.58,success,0
PAY0001239,C00578,S004729,2025-11-30 22:02:39,paypal,438402,PT,65f9d3b810724934,dev_a57b21241d74,56.51,failed,0
PAY0001240,C00430,S004741,2025-11-06 00:33:30,paypal,478841,BE,aa5a50bb62cc4f2e,dev_c9a746e1dff6,110.16,success,0
PAY0001241,C01604,S004751,2025-12-03 02:42:13,apple_pay,481212,BE,2c9de7419ff14a6c,dev_a5d685d47d29,122.19,success,0
PAY0001242,C01604,S004751,2025-12-14 21:29:51,google_pay,488833,FR,2c9de7419ff14a6c,dev_4dd958e26e2a,51.64,success,0
PAY0001243,C01280,S004756,2025-11-08 21:21:00,google_pay,499353,ES,d2903d00c0da44c6,dev_faca1fb2022c,67.57,success,0
PAY0001244,C01243,S004768,2025-11-05 16:32:44,apple_pay,436369,IT,6e9172a2288c475c,dev_56048b1ddc2d,72.49,failed,0
PAY0001245,C01074,S004777,2025-12-17 07:10:54,apple_pay,439233,PT,f7324f1a224e40be,dev_c542797faad0,156.82,success,0
PAY0001246,C01074,S004777,2025-12-17 20:07:10,card,494338,FR,f7324f1a224e40be,dev_9de7d072aa08,61.19,success,0
PAY0001247,C00523,S004779,2025-12-26 02:18:06,card,463504,DE,6b341054aea14718,dev_c16bf96de19d,65.09,success,0
PAY0001248,C00523,S004779,2025-11-03 12:18:45,google_pay,465431,DE,6b341054aea14718,dev_d2e17a824d03,35.53,success,0
PAY0001249,C01249,S004783,2025-11-06 13:40:06,card,454017,ES,383f09cb5fc2491a,dev_f71e6c8a7c1e,44.6,success,0
PAY0001250,C00756,S004784,2025-12-19 15:19:42,card,473285,DE,bdcb77a4e1794f50,dev_fbc7b52b9b6f,53.26,success,0
PAY0001251,C01382,S004788,2025-11-08 12:39:32,paypal,455480,ES,a83f7fa88c744f9f,dev_6bca9e1837ab,119.77,success,0
PAY0001252,C02425,S004796,2025-11-28 10:33:00,apple_pay,411312,DE,16a529a882c3455c,dev_c55a7d10c194,156.32,success,0
PAY0001253,C01474,S004810,2025-12-13 10:29:39,apple_pay,498104,GB,6737317b89cf4a67,dev_1a1fa6ef3644,83.55,success,0
PAY0001254,C01069,S004812,2025-11-05 20:38:41,paypal,429495,DE,6740697e8c55491e,dev_188fe318952b,78.09,failed,0
PAY0001255,C01069,S004812,2025-11-30 18:55:07,paypal,498245,IT,6740697e8c55491e,dev_54d3ad876366,90.76,success,0
PAY0001256,C00216,S004813,2025-12-12 03:49:36,card,446868,BE,dd2cbb54eaff4bdc,dev_76591d13e515,49.0,success,0
PAY0001257,C01464,S004819,2025-11-23 08:54:27,apple_pay,490639,IT,890140703a424aa8,dev_6b007e5ad8a3,124.64,success,0
PAY0001258,C00985,S004823,2025-11-23 06:58:04,google_pay,407173,FR,1d73a9248663444b,dev_03fb3686e10a,35.02,success,0
PAY0001259,C01195,S004824,2025-11-15 17:43:50,apple_pay,416417,GB,7c67e04259194a76,dev_4729d17d4694,54.34,failed,0
PAY0001260,C01819,S004827,2025-11-17 22:50:02,google_pay,496314,BE,f4da56da49c14420,dev_090b71bdc459,89.48,success,0
PAY0001261,C01709,S004833,2025-11-26 21:47:29,paypal,454338,IT,415c631f20ba450b,dev_377c57c92b86,53.7,success,0
PAY0001262,C00761,S004838,2025-12-31 20:47:47,apple_pay,489896,BE,042189d41e794e23,dev_c365a4d765d8,202.51,success,0
PAY0001263,C02036,S004844,2025-11-29 12:46:44,paypal,439314,BE,9076ad50199f42be,dev_3645ed8f117f,90.06,success,0
PAY0001264,C02036,S004844,2025-12-16 13:52:41,apple_pay,497436,BE,9076ad50199f42be,dev_d95cb4036186,103.81,success,0
PAY0001265,C01102,S004851,2025-11-02 18:10:03,google_pay,426655,DE,55f3436c954a41b4,dev_c39e31674119,47.39,success,0
PAY0001266,C00839,S004852,2025-11-17 00:57:23,paypal,498313,BE,2ee45d786b284447,dev_cb2390b52c29,102.95,success,0
PAY0001267,C00938,S004855,2025-11-10 04:55:31,card,401727,GB,9ab5ee1e586547ad,dev_86749a516e43,96.02,success,0
PAY0001268,C02435,S004857,2025-11-28 09:52:22,apple_pay,447635,DE,398ccd72c22048e4,dev_af62cbbbc6be,134.83,success,0
PAY0001269,C02435,S004857,2025-12-18 11:53:46,google_pay,403098,NL,398ccd72c22048e4,dev_0325f0066df0,24.87,success,0
PAY0001270,C02138,S004858,2025-11-05 22:19:12,card,404044,BE,bced62e439824ded,dev_275b52a55b09,46.93,success,0
PAY0001271,C02138,S004858,2025-11-18 17:52:37,paypal,450328,DE,bced62e439824ded,dev_df6962041ff7,77.58,success,0
PAY0001272,C01078,S004871,2025-12-24 09:36:04,apple_pay,447995,BE,92852951325e4ac4,dev_e310be15a4ed,78.64,success,0
PAY0001273,C00479,S004886,2025-11-23 17:19:32,apple_pay,495516,FR,c4c2edd855e94d4b,dev_b47c81029245,65.35,success,0
PAY0001274,C00479,S004886,2025-12-09 04:51:23,card,483193,IT,c4c2edd855e94d4b,dev_36eb4f35ada4,33.53,success,0
PAY0001275,C01023,S004898,2025-12-19 16:15:42,card,484396,NL,e77326cbd9eb4b75,dev_79d8dd926e37,72.85,success,0
PAY0001276,C01785,S004906,2025-11-23 09:51:01,paypal,463020,BE,ea4d221f00b24e4f,dev_06014db53357,76.62,success,0
PAY0001277,C01493,S004918,2025-12-21 11:34:15,card,413597,FR,2f2c1c0c29874732,dev_e97c8f9aae2f,66.6,failed,0
PAY0001278,C01493,S004918,2025-12-24 16:17:03,apple_pay,477305,GB,2f2c1c0c29874732,dev_b28a8180c90d,65.59,success,0
PAY0001279,C01493,S004918,2025-11-10 19:39:43,apple_pay,402341,GB,2f2c1c0c29874732,dev_e7240b6c93c0,101.9,success,0
PAY0001280,C01242,S004919,2025-12-02 14:43:25,apple_pay,470075,IT,f7c22312bcb74997,dev_2b29798dd0de,62.22,success,0
PAY0001281,C02452,S004928,2025-12-21 15:13:25,apple_pay,445343,ES,d0f48675e0fb4eca,dev_b622e0ba291b,38.0,success,0
PAY0001282,C01122,S004943,2025-11-19 01:24:06,card,492465,NL,2c50ebc8da644100,dev_3b5cc60e6f19,125.41,success,0
PAY0001283,C01047,S004949,2025-11-02 14:46:34,card,468678,NL,a3166a414ecc4d89,dev_f5c07b898365,122.26,failed,0
PAY0001284,C02229,S004950,2025-11-27 06:12:03,google_pay,451362,BE,0d7c1008e65e4fca,dev_e91fe84a620c,65.51,success,0
PAY0001285,C02229,S004950,2025-11-30 14:12:54,paypal,495712,ES,0d7c1008e65e4fca,dev_fc22b41e6be7,98.87,success,0
PAY0001286,C02229,S004950,2025-11-07 10:00:23,card,476363,IT,0d7c1008e65e4fca,dev_15ec76434e10,33.59,success,0
PAY0001287,C01180,S004958,2025-11-28 18:11:49,paypal,472810,IT,295a47799b4146ae,dev_ea73f7982c9c,62.49,success,0
PAY0001288,C00970,S004965,2025-12-01 10:33:28,card,470262,BE,4a55801e5d29415a,dev_4e8335ac71be,30.83,failed,1
PAY0001289,C02121,S004979,2025-12-27 20:33:03,google_pay,480564,FR,4b62d961e6d4459d,dev_62c74bd14fb0,110.62,success,0
PAY0001290,C02190,S005001,2025-12-02 14:32:37,card,471153,BE,5b4841f65e234d9a,dev_ca8176ebfac0,34.02,success,0
PAY0001291,C01656,S005004,2025-12-14 13:26:43,apple_pay,474752,GB,b015c20b97dd46c2,dev_82a8e73a8101,55.42,success,0
PAY0001292,C00786,S005009,2025-12-06 16:44:45,card,450773,FR,3c872a2269d84ed0,dev_4db75e896fc5,73.48,failed,0
PAY0001293,C02402,S005013,2025-12-02 23:05:25,paypal,437339,PT,00569c5b32a64796,dev_e31f7c41c2be,96.62,success,0
PAY0001294,C02126,S005023,2025-12-31 16:16:10,apple_pay,481348,BE,391bc567d52247d5,dev_8123edc14066,84.54,success,0
PAY0001295,C02126,S005023,2025-11-21 10:17:01,card,419395,GB,391bc567d52247d5,dev_b3e2a91f8279,111.54,success,0
PAY0001296,C02482,S005030,2025-12-13 04:00:26,apple_pay,422592,FR,5bdc0076262d4727,dev_567d27d6a0fb,95.75,success,0
PAY0001297,C01067,S005031,2025-12-12 22:58:07,apple_pay,458254,GB,13bc20034d86424d,dev_ee6267700aa9,120.16,success,0
PAY0001298,C02251,S005033,2025-11-23 08:26:29,apple_pay,456804,GB,90368046ce3d45ef,dev_7d0b3f788d02,30.27,failed,0
PAY0001299,C02251,S005033,2025-11-16 21:33:58,google_pay,447027,DE,90368046ce3d45ef,dev_61dd74df4a06,53.62,success,0
PAY0001300,C02251,S005033,2025-11-30 21:03:42,paypal,445477,FR,90368046ce3d45ef,dev_f6d1a113735d,81.71,success,0
PAY0001301,C00737,S005039,2025-12-13 15:48:39,paypal,450156,FR,069ef98cba6641eb,dev_55922105fb97,135.39,failed,0
PAY0001302,C00737,S005039,2025-11-01 01:48:15,card,424087,IT,069ef98cba6641eb,dev_d3c0fdac7cce,53.13,success,0
PAY0001303,C00603,S005042,2025-12-01 21:39:30,apple_pay,452374,ES,f778db1d933846f6,dev_f1c352fbe56a,161.47,success,0
PAY0001304,C00603,S005042,2025-11-27 07:50:58,card,432558,BE,f778db1d933846f6,dev_f23cd033ccee,78.17,success,0
PAY0001305,C01825,S005044,2025-11-19 00:17:54,paypal,441975,IT,d0996f85613a498b,dev_6f0a3643e555,48.41,failed,0
PAY0001306,C00801,S005049,2025-12-31 14:09:06,apple_pay,498044,ES,473fbdcd2d75429a,dev_252d8e26a0e9,39.66,success,0
PAY0001307,C00803,S005057,2025-12-21 18:34:12,paypal,490118,IT,309c1d6f086d4a97,dev_d1f135805c19,92.86,success,0
PAY0001308,C02491,S005061,2025-12-14 01:40:37,apple_pay,429644,NL,78e6377866354555,dev_be621896e283,50.0,success,0
PAY0001309,C01081,S005083,2025-12-18 10:06:24,apple_pay,424067,IT,3719b5540d4b48ef,dev_43de1a6ae1ed,59.0,success,0
PAY0001310,C01081,S005083,2025-12-04 06:04:21,google_pay,440698,BE,3719b5540d4b48ef,dev_b79e38bcdb8f,71.73,success,0
PAY0001311,C01748,S005088,2025-11-21 07:38:14,apple_pay,403765,NL,85ab2e30437449e7,dev_da88fe1c7f75,72.95,success,0
PAY0001312,C00600,S005095,2025-12-19 17:26:57,card,413307,DE,bfeb2cea8e91488c,dev_98cf95c268b1,157.69,success,0
PAY0001313,C00600,S005095,2025-11-27 04:34:30,paypal,428775,IT,bfeb2cea8e91488c,dev_56899fb6ded6,79.62,success,0
PAY0001314,C00600,S005095,2025-12-26 15:07:45,paypal,485970,BE,bfeb2cea8e91488c,dev_48f78b375bb7,50.8,success,0
PAY0001315,C00605,S005096,2025-11-26 22:53:48,paypal,419279,FR,2c5b63a299db442a,dev_06b1a5164c97,47.66,success,0
PAY0001316,C01710,S005097,2025-11-06 13:46:25,apple_pay,446639,ES,17ddbf3d399b487e,dev_be89bfe7548e,141.21,success,0
PAY0001317,C02457,S005102,2025-12-21 04:54:37,card,463838,PT,b225e003c03e4b47,dev_26bda9d70250,52.88,failed,0
PAY0001318,C02409,S005107,2025-11-07 17:21:47,google_pay,493912,BE,fd3d9214b7a545eb,dev_495efdf57500,86.76,failed,0
PAY0001319,C00465,S005110,2025-11-07 18:40:00,google_pay,436673,DE,89110fe5a7654377,dev_88c9da536461,72.71,success,0
PAY0001320,C00465,S005110,2025-11-14 14:22:19,card,476141,PT,89110fe5a7654377,dev_c0a6cdb4d202,80.58,success,0
PAY0001321,C01347,S005124,2025-11-15 08:40:34,card,434684,BE,7611894015dc40fc,dev_85f629ba6692,125.11,success,0
PAY0001322,C01823,S005125,2025-11-07 04:13:21,card,437045,BE,758a676784844f23,dev_af316762dfeb,75.73,success,0
PAY0001323,C01356,S005126,2025-12-02 18:32:15,apple_pay,443250,GB,4b2cf23930314c74,dev_19e10db75d03,96.34,success,0
PAY0001324,C01356,S005126,2025-11-24 02:42:39,apple_pay,412507,FR,4b2cf23930314c74,dev_37f560f3c683,76.52,failed,0
PAY0001325,C01356,S005126,2025-11-30 06:22:00,google_pay,495439,ES,4b2cf23930314c74,dev_e2a932a44add,54.37,success,0
PAY0001326,C01419,S005143,2025-11-20 23:37:28,card,415998,PT,dcabcbe13b5943ae,dev_597932b133c3,83.29,success,0
PAY0001327,C01419,S005143,2025-12-16 02:57:49,card,497461,NL,dcabcbe13b5943ae,dev_52407b98b7ac,49.75,success,0
PAY0001328,C01419,S005143,2025-12-10 22:29:11,paypal,410083,ES,dcabcbe13b5943ae,dev_f888e1dcb2e3,39.5,failed,0
PAY0001329,C01099,S005144,2025-12-10 14:47:18,google_pay,406572,DE,a6735b7f16684ff0,dev_ac2c06a9f3a7,86.63,success,0
PAY0001330,C01099,S005144,2025-12-25 08:05:50,apple_pay,406951,NL,a6735b7f16684ff0,dev_fef5f5225063,82.17,success,0
PAY0001331,C01099,S005144,2025-12-16 16:42:55,card,486050,NL,a6735b7f16684ff0,dev_84f6bdcfe222,78.46,failed,0
PAY0001332,C00383,S005145,2025-12-14 01:37:54,apple_pay,403863,ES,e711f5f618c545e7,dev_9dbfea3e67c8,66.0,success,0
PAY0001333,C01394,S005146,2025-12-27 03:28:46,paypal,449826,FR,00f7f01e14444556,dev_be3cba49c327,64.55,success,0
PAY0001334,C01394,S005146,2025-11-20 03:49:01,card,418284,DE,00f7f01e14444556,dev_4c04f595d2d6,40.95,failed,0
PAY0001335,C01653,S005148,2025-11-02 05:06:14,apple_pay,423713,FR,334242217d354ca5,dev_eda389c46e12,28.84,success,0
PAY0001336,C01653,S005148,2025-11-23 05:24:50,apple_pay,457061,FR,334242217d354ca5,dev_338451a1f384,99.44,failed,0
PAY0001337,C01653,S005148,2025-11-02 15:50:25,google_pay,470039,NL,334242217d354ca5,dev_c3c515446e3d,98.84,success,0
PAY0001338,C02039,S005152,2025-11-26 04:48:56,apple_pay,462812,BE,a2f1914ed62c4ee6,dev_0a2dc362e727,59.57,success,0
PAY0001339,C01612,S005161,2025-12-02 04:37:03,apple_pay,469635,BE,a0ce2b7a74624c95,dev_f397f80567f5,129.32,success,0
PAY0001340,C01385,S005162,2025-12-12 03:40:17,apple_pay,420840,BE,c2f177e516e1471f,dev_4d40ffbe5aa4,83.51,success,0
PAY0001341,C01385,S005162,2025-11-09 04:46:22,apple_pay,419421,NL,c2f177e516e1471f,dev_1b4b9e81c75e,77.64,success,0
PAY0001342,C02334,S005167,2025-11-07 14:59:12,paypal,498893,PT,02e4993dfcc4405c,dev_27d7e30be553,165.32,success,0
PAY0001343,C02334,S005167,2025-11-10 08:11:26,apple_pay,421861,IT,02e4993dfcc4405c,dev_b04aea47027d,37.91,failed,0
PAY0001344,C01423,S005168,2025-12-28 00:31:24,google_pay,487667,FR,cfc4b5f885c24533,dev_ee37562e65ab,65.28,success,0
PAY0001345,C01423,S005168,2025-12-25 13:53:04,paypal,401889,ES,cfc4b5f885c24533,dev_4ed49f1653cd,45.45,success,0
PAY0001346,C01021,S005178,2025-11-07 16:19:12,paypal,497315,DE,9e8f802aca92459d,dev_5919fe8e5b6e,56.52,failed,0
PAY0001347,C01996,S005187,2025-12-06 02:11:26,apple_pay,418766,IT,57849edc000a4465,dev_f3208c4d0892,64.7,success,0
PAY0001348,C01714,S005188,2025-11-20 13:32:41,card,484252,BE,b65581b26dd343dd,dev_f47c68f9f447,65.37,success,0
PAY0001349,C01960,S005190,2025-11-04 16:39:30,apple_pay,433827,NL,5bec2610592f4154,dev_91ddf2a875cf,41.14,success,0
PAY0001350,C01287,S005192,2025-12-05 06:07:09,paypal,436163,PT,f72bff9a87614401,dev_29248492a88e,68.76,success,0
PAY0001351,C01287,S005192,2025-11-23 12:07:37,apple_pay,424014,IT,f72bff9a87614401,dev_e35848d18725,46.01,success,0
PAY0001352,C01948,S005202,2025-12-04 05:48:50,google_pay,416778,NL,10f882be78e04a8a,dev_fb1e9a123630,114.26,failed,0
PAY0001353,C02417,S005214,2025-12-15 11:02:09,google_pay,468046,IT,64e4589193554211,dev_c83704776c16,94.07,success,0
PAY0001354,C01461,S005220,2025-12-05 22:47:18,google_pay,440248,FR,c73e3495cce14966,dev_9ed17d771dcf,77.85,failed,0
PAY0001355,C00638,S005226,2025-12-18 05:45:35,apple_pay,472022,FR,5b8df17c87194c0d,dev_a6d112766c39,53.83,success,0
PAY0001356,C01857,S005232,2025-12-13 22:42:43,apple_pay,484022,NL,28751e15c1184952,dev_1d59fb3b7018,71.5,success,0
PAY0001357,C00356,S005240,2025-12-14 19:32:42,paypal,477111,ES,a4489228674e4fd6,dev_7d7ad1179b96,91.66,success,0
PAY0001358,C01215,S005245,2025-11-04 20:56:16,paypal,461699,DE,8d4a96552fd14a00,dev_a8b1c90da737,57.22,success,0
PAY0001359,C01215,S005245,2025-11-16 08:57:23,paypal,429548,DE,8d4a96552fd14a00,dev_aed64958c4bc,32.61,success,0
PAY0001360,C01046,S005246,2025-11-29 01:16:07,card,456216,BE,bd25fbe9f37740af,dev_64a5b427ccab,92.17,success,0
PAY0001361,C01046,S005246,2025-12-08 15:26:30,google_pay,495873,ES,bd25fbe9f37740af,dev_461ed9c7bf38,84.64,success,0
PAY0001362,C01627,S005252,2025-12-15 01:51:05,card,456293,GB,0f7901f73a8e4595,dev_49abfd8e7712,77.06,success,0
PAY0001363,C00982,S005256,2025-11-02 19:47:37,card,425490,DE,7346c956fc0e46b2,dev_01fae77a220d,47.4,success,0
PAY0001364,C00982,S005256,2025-12-01 15:43:46,google_pay,458455,PT,7346c956fc0e46b2,dev_ab851243d260,102.71,success,0
PAY0001365,C00982,S005256,2025-11-05 09:40:28,card,445959,IT,7346c956fc0e46b2,dev_b47bbca1bf7a,111.83,failed,0
PAY0001366,C02037,S005258,2025-11-04 04:37:13,apple_pay,438207,GB,edae149580d64e4e,dev_050b1805d804,75.69,success,0
PAY0001367,C02037,S005258,2025-12-18 20:32:02,google_pay,418701,IT,edae149580d64e4e,dev_db34cde68b76,55.8,success,0
PAY0001368,C00182,S005263,2025-11-04 05:35:48,card,471527,DE,085fc76a200e4a62,dev_0c37efb873c2,56.32,success,0
PAY0001369,C02069,S005268,2025-12-04 12:21:08,card,433733,IT,5c22cca27b08497b,dev_e786f8c75d4c,55.82,success,0
PAY0001370,C02069,S005268,2025-12-16 03:09:08,card,444491,NL,5c22cca27b08497b,dev_11913a3903bb,54.68,success,0
PAY0001371,C02069,S005268,2025-12-03 17:51:37,apple_pay,432104,IT,5c22cca27b08497b,dev_31794dbd0107,56.87,success,0
PAY0001372,C01726,S005276,2025-12-05 15:56:12,card,458493,NL,731e38fe1a5f437f,dev_c4f48e6d4656,77.13,success,0
PAY0001373,C00505,S005288,2025-11-01 06:45:08,card,423366,BE,ba137cc420da481a,dev_e348373817b8,99.82,success,0
PAY0001374,C01890,S005300,2025-12-25 04:46:38,card,418616,IT,30597b304d474a42,dev_b65397a182a8,128.12,success,0
PAY0001375,C02452,S005302,2025-12-10 14:50:05,paypal,436381,NL,a0b50705ecf147ec,dev_def3e6c61960,44.22,failed,0
PAY0001376,C02367,S005305,2025-12-07 19:39:38,google_pay,413007,DE,48330dbce5504044,dev_f7b7c1a7d1ab,47.59,failed,0
PAY0001377,C01713,S005309,2025-12-26 16:14:52,card,466567,FR,8c93846ac35a4ee0,dev_06249900e8c7,97.5,success,0
PAY0001378,C02346,S005310,2025-12-09 15:59:52,card,457997,IT,212e7367a1744010,dev_036b73c909ae,44.22,success,0
PAY0001379,C02025,S005318,2025-11-16 00:53:01,google_pay,485715,GB,8ac39c9f8b7e4f60,dev_b389cc440d17,39.59,failed,0
PAY0001380,C02392,S005327,2025-11-03 04:43:26,card,403867,DE,33357cd5644344b5,dev_5d37a956d9bb,43.63,success,0
PAY0001381,C00626,S005329,2025-11-08 08:01:45,apple_pay,480773,IT,3debd4414a664ee9,dev_98f3e8dbb79d,61.6,success,0
PAY0001382,C00693,S005337,2025-11-22 23:21:23,card,407581,PT,bc7d56bf6f114edd,dev_72563a299276,139.22,success,0
PAY0001383,C00693,S005337,2025-11-10 02:23:09,card,420470,ES,bc7d56bf6f114edd,dev_9a065f1e8247,62.96,success,0
PAY0001384,C00225,S005341,2025-12-31 17:14:02,paypal,468739,NL,1fdeca45b7b84efa,dev_c2813e8cdc01,75.45,failed,0
PAY0001385,C00225,S005341,2025-11-01 13:43:10,paypal,448121,BE,1fdeca45b7b84efa,dev_8261949ba488,38.89,failed,0
PAY0001386,C01918,S005342,2025-11-09 14:52:27,apple_pay,453570,PT,b511c4ed391145bb,dev_436fc5c5f236,108.14,success,0
PAY0001387,C01525,S005351,2025-12-31 09:44:33,google_pay,470426,FR,0fc87667849b4c69,dev_155bf25dbdc6,98.71,success,0
PAY0001388,C01583,S005354,2025-11-01 01:58:40,apple_pay,426065,NL,1eed1ba249724eb0,dev_6e369b36c50b,54.0,success,0
