session_id,customer_id,start_ts,end_ts,device,ip_hash,utm_source,utm_campaign
S005015,C00071,2025-11-27 15:09:53,2025-11-27 15:23:53,web_mobile,8a45c5ebf0aa4c42,seo,black_friday
S005016,C00835,2025-11-26 19:28:35,2025-11-26 19:31:35,web_desktop,ee564abee2b84f68,affiliate,xmas_push
S005017,C02461,2025-12-01 21:23:54,2025-12-01 21:33:54,android,61898e25aa184e2e,ads_google,none
S005018,C00612,2025-11-16 21:55:10,2025-11-16 22:01:10,web_desktop,149cb9a3344345b4,seo,black_friday
S005019,C01417,2025-11-17 17:03:51,2025-11-17 17:05:51,web_desktop,e89b08a06d1b4e20,email,xmas_push
S005020,C01329,2025-11-16 09:33:13,2025-11-16 09:53:13,android,6de2d7a3e36542c9,ads_meta,black_friday
S005021,C00191,2025-11-25 18:19:24,2025-11-25 18:40:24,web_mobile,24e9606a4b6541ad,affiliate,retargeting
S005022,C01748,2025-11-15 20:49:57,2025-11-15 21:09:57,web_desktop,827db051823e4fdd,seo,xmas_push
S005023,C02126,2025-11-14 12:27:05,2025-11-14 12:50:05,ios,391bc567d52247d5,direct,xmas_push
S005024,C01582,2025-11-02 20:18:28,2025-11-02 20:32:28,web_desktop,4fe0177a3ccb483c,seo,xmas_push
S005025,C01629,2025-12-19 04:25:53,2025-12-19 04:32:53,ios,01e8e97606f44a33,affiliate,black_friday
S005026,C00889,2025-11-14 17:57:14,2025-11-14 18:08:14,ios,8272fd1277fc4a99,ads_meta,xmas_push
S005027,C00017,2025-11-22 23:25:16,2025-11-22 23:37:16,ios,047038f0a75e42cd,email,retargeting
S005028,C00815,2025-11-08 16:57:59,2025-11-08 17:21:59,android,7f59a63167344934,seo,none
S005029,C01598,2025-11-10 07:27:42,2025-11-10 07:44:42,android,e77e40a5417f44bd,email,none
S005030,C02482,2025-11-29 04:43:07,2025-11-29 05:07:07,android,5bdc0076262d4727,direct,fall_sale
S005031,C01067,2025-12-12 14:32:43,2025-12-12 14:34:43,web_mobile,13bc20034d86424d,affiliate,retargeting
S005032,C02260,2025-12-28 16:59:54,2025-12-28 17:19:54,android,65f3fe357bb241f5,ads_meta,retargeting
S005033,C02251,2025-11-28 01:51:22,2025-11-28 01:57:22,ios,90368046ce3d45ef,ads_google,xmas_push
S005034,C02026,2025-12-22 01:56:31,2025-12-22 02:03:31,web_desktop,39df8f9a331a4c94,ads_meta,fall_sale
S005035,C00109,2025-12-02 17:56:43,2025-12-02 18:03:43,web_desktop,55b0756fe4294fe3,affiliate,retargeting
S005036,C00284,2025-12-09 22:12:43,2025-12-09 22:18:43,web_desktop,c392c3424ad740a2,ads_google,retargeting
S005037,C01961,2025-12-16 07:29:48,2025-12-16 07:36:48,ios,90fae080914048b2,ads_google,retargeting
S005038,C01630,2025-11-25 22:43:49,2025-11-25 22:57:49,ios,2a5f3ee01cdb44f3,ads_meta,black_friday
S005039,C00737,2025-12-25 23:09:29,2025-12-25 23:11:29,ios,069ef98cba6641eb,affiliate,retargeting
S005040,C01142,2025-11-08 12:05:14,2025-11-08 12:07:14,web_mobile,41b909dc1e5d461e,ads_google,black_friday
S005041,C00932,2025-11-16 16:34:36,2025-11-16 16:49:36,ios,73378f2595da4cde,affiliate,retargeting
S005042,C00603,2025-12-20 18:32:01,2025-12-20 18:41:01,ios,f778db1d933846f6,email,none
S005043,C01364,2025-12-20 16:29:48,2025-12-20 16:39:48,web_mobile,241731a55d0d4f87,direct,black_friday
S005044,C01825,2025-11-06 23:47:14,2025-11-07 00:11:14,android,d0996f85613a498b,seo,black_friday
S005045,C00491,2025-12-09 10:32:15,2025-12-09 10:43:15,web_mobile,dfaebd0938f347af,affiliate,xmas_push
S005046,C02067,2025-12-31 07:42:29,2025-12-31 07:49:29,ios,b5550d3ea87d4f1e,affiliate,retargeting
S005047,C01199,2025-12-25 23:58:04,2025-12-26 00:08:04,android,9f1ff51009ae4ad5,ads_google,fall_sale
S005048,C01642,2025-12-12 14:57:18,2025-12-12 15:16:18,ios,013f12e185d642cd,affiliate,fall_sale
S005049,C00801,2025-12-02 02:41:09,2025-12-02 02:57:09,web_mobile,473fbdcd2d75429a,affiliate,fall_sale
S005050,C00760,2025-11-06 16:02:40,2025-11-06 16:07:40,web_mobile,f95e81efa7dd4b3d,ads_google,fall_sale
S005051,C01166,2025-12-06 15:38:16,2025-12-06 15:41:16,web_mobile,d4743db2e9724bac,ads_meta,none
S005052,C01487,2025-11-27 20:38:16,2025-11-27 20:45:16,web_desktop,6475094680e0401b,affiliate,fall_sale
S005053,C02346,2025-12-12 22:15:40,2025-12-12 22:33:40,ios,833b2455e58e46c2,email,xmas_push
S005054,C01494,2025-11-07 08:22:56,2025-11-07 08:30:56,web_mobile,f9019431d0124887,seo,fall_sale
S005055,C00705,2025-12-26 15:42:19,2025-12-26 16:06:19,web_desktop,3c182cdb5a954465,affiliate,xmas_push
S005056,C00815,2025-11-17 08:45:40,2025-11-17 09:09:40,web_desktop,b4fe0eeeb6b548fd,ads_google,black_friday
S005057,C00803,2025-11-01 12:31:31,2025-11-01 12:52:31,ios,309c1d6f086d4a97,email,retargeting
S005058,C00373,2025-11-20 13:34:46,2025-11-20 13:50:46,android,fd74627f7cf24918,seo,fall_sale
S005059,C01492,2025-11-30 17:40:40,2025-11-30 18:05:40,ios,2ccbc2b5b2214ebd,ads_meta,xmas_push
S005060,C01462,2025-11-27 11:24:00,2025-11-27 11:46:00,web_mobile,724dbfe79d584da4,affiliate,xmas_push
S005061,C02491,2025-11-06 17:57:56,2025-11-06 18:00:56,ios,78e6377866354555,ads_google,retargeting
S005062,C02190,2025-12-05 17:08:34,2025-12-05 17:30:34,web_mobile,99ee7160761b4689,ads_meta,black_friday
S005063,C02450,2025-12-27 19:27:29,2025-12-27 19:40:29,ios,9d5f9410ec674aec,affiliate,fall_sale
S005064,C00823,2025-12-03 10:45:09,2025-12-03 10:56:09,android,66f7108777724a2b,ads_meta,xmas_push
S005065,C00222,2025-11-24 13:18:37,2025-11-24 13:36:37,web_desktop,7327c37693cd4ed3,ads_google,fall_sale
S005066,C01388,2025-11-18 06:34:45,2025-11-18 06:53:45,web_mobile,0725d0b20d16477f,email,none
S005067,C00994,2025-11-11 01:20:18,2025-11-11 01:37:18,ios,fb566170f37d4c16,email,xmas_push
S005068,C01212,2025-11-23 05:40:22,2025-11-23 05:51:22,web_mobile,0ce7f95f511543aa,ads_meta,black_friday
S005069,C02161,2025-12-22 14:20:39,2025-12-22 14:29:39,web_desktop,68285c319c72412e,ads_meta,retargeting
S005070,C01205,2025-11-08 17:48:02,2025-11-08 18:10:02,android,e97ef6b352ee4600,affiliate,xmas_push
S005071,C01926,2025-12-08 22:06:24,2025-12-08 22:29:24,web_mobile,9c9aadbde225405d,direct,none
S005072,C00598,2025-11-29 06:03:05,2025-11-29 06:17:05,android,5301d56141a34894,seo,retargeting
S005073,C00485,2025-12-22 05:55:52,2025-12-22 06:12:52,web_mobile,75bd6c4af91b4d6b,affiliate,black_friday
S005074,C01667,2025-12-08 23:12:52,2025-12-08 23:21:52,ios,64aaa59c70c04cbf,ads_meta,fall_sale
S005075,C02051,2025-11-27 12:05:04,2025-11-27 12:18:04,web_mobile,243d2631562847c6,ads_meta,fall_sale
S005076,C01502,2025-12-11 02:53:29,2025-12-11 03:11:29,ios,db8f4f011f174a9c,seo,xmas_push
S005077,C00662,2025-12-28 08:05:46,2025-12-28 08:22:46,android,5dda24d10e66414e,ads_google,retargeting
S005078,C02115,2025-12-07 18:59:49,2025-12-07 19:09:49,web_mobile,987304ec4ada46a9,email,none
S005079,C01555,2025-12-17 13:33:13,2025-12-17 13:53:13,ios,34bc0a9345834741,ads_google,none
S005080,C02020,2025-12-03 20:58:10,2025-12-03 21:16:10,web_desktop,a39f69a0022a4581,seo,black_friday
S005081,C01342,2025-11-12 09:26:18,2025-11-12 09:51:18,android,9395b3b0360b4d5b,seo,retargeting
S005082,C02146,2025-12-30 20:45:50,2025-12-30 20:54:50,web_desktop,80d75a62ed674c37,direct,retargeting
S005083,C01081,2025-12-17 05:27:47,2025-12-17 05:40:47,ios,3719b5540d4b48ef,affiliate,fall_sale
S005084,C00088,2025-11-22 10:12:39,2025-11-22 10:22:39,android,c224f4884dea45b2,affiliate,black_friday
S005085,C02419,2025-11-08 03:20:14,2025-11-08 03:27:14,android,ab54f37f228b43e1,affiliate,black_friday
S005086,C02423,2025-11-30 18:14:44,2025-11-30 18:25:44,web_mobile,42fed96b85734c80,affiliate,black_friday
S005087,C00052,2025-11-04 13:32:37,2025-11-04 13:42:37,ios,bfbaea5a58b2402a,direct,retargeting
S005088,C01748,2025-12-01 05:04:25,2025-12-01 05:09:25,web_desktop,85ab2e30437449e7,email,fall_sale
S005089,C00041,2025-11-15 06:17:55,2025-11-15 06:29:55,web_mobile,ed0ebb2483de4153,affiliate,black_friday
S005090,C02139,2025-11-30 03:01:25,2025-11-30 03:23:25,web_desktop,23d065c643434f46,ads_meta,fall_sale
S005091,C00039,2025-12-27 10:12:27,2025-12-27 10:35:27,ios,cf3d279855064791,seo,black_friday
S005092,C02152,2025-12-25 15:34:40,2025-12-25 15:41:40,web_desktop,79e124ba330449e2,direct,retargeting
S005093,C02091,2025-12-27 09:34:03,2025-12-27 09:53:03,android,5fa9ee9b28204168,ads_google,fall_sale
S005094,C00209,2025-11-07 14:57:22,2025-11-07 15:02:22,android,c077976a35f6427c,affiliate,xmas_push
S005095,C00600,2025-12-01 11:44:39,2025-12-01 11:57:39,android,bfeb2cea8e91488c,direct,black_friday
S005096,C00605,2025-12-03 11:16:55,2025-12-03 11:26:55,web_desktop,2c5b63a299db442a,ads_google,retargeting
S005097,C01710,2025-12-03 01:43:13,2025-12-03 01:59:13,web_desktop,17ddbf3d399b487e,direct,fall_sale
S005098,C02157,2025-12-23 16:55:37,2025-12-23 17:19:37,web_desktop,5dd2491b68924bad,ads_google,none
S005099,C00214,2025-12-01 08:07:57,2025-12-01 08:17:57,ios,d28e05622067487a,direct,retargeting
S005100,C01628,2025-11-01 22:51:47,2025-11-01 22:58:47,web_mobile,6448d96743974fb8,direct,retargeting
S005101,C01717,2025-11-18 19:53:14,2025-11-18 20:05:14,android,bf5577a1322b4306,affiliate,none
S005102,C02457,2025-12-27 18:00:50,2025-12-27 18:08:50,android,b225e003c03e4b47,email,none
S005103,C01577,2025-12-22 15:01:49,2025-12-22 15:16:49,web_mobile,975e72454282460d,ads_meta,xmas_push
S005104,C02125,2025-11-18 23:26:15,2025-11-18 23:43:15,web_desktop,b4157ecc8b534e8c,seo,xmas_push
S005105,C02143,2025-12-21 13:45:49,2025-12-21 14:01:49,web_mobile,b10514cbf3b44b00,ads_meta,xmas_push
S005106,C00269,2025-11-23 19:36:09,2025-11-23 19:57:09,ios,a2972f2e42754064,email,retargeting
S005107,C02409,2025-11-15 21:23:12,2025-11-15 21:33:12,web_mobile,fd3d9214b7a545eb,affiliate,retargeting
S005108,C00683,2025-11-16 16:01:02,2025-11-16 16:21:02,web_desktop,e61f1b38934444ed,ads_google,retargeting
S005109,C00162,2025-11-22 11:44:03,2025-11-22 11:57:03,ios,c5cb2243bb9648bd,ads_meta,xmas_push
S005110,C00465,2025-12-21 16:08:59,2025-12-21 16:20:59,web_mobile,89110fe5a7654377,seo,fall_sale
S005111,C00823,2025-11-22 19:54:40,2025-11-22 20:03:40,web_mobile,005cb363916f42d9,affiliate,retargeting
S005112,C02005,2025-12-21 07:42:34,2025-12-21 07:46:34,android,cb8660313fdc4fe4,seo,retargeting
S005113,C02100,2025-12-09 12:13:46,2025-12-09 12:33:46,web_mobile,1da163e7b0bb49f3,ads_google,retargeting
S005114,C00488,2025-11-23 13:11:05,2025-11-23 13:15:05,ios,00ecc6eeca314811,seo,xmas_push
S005115,C02140,2025-11-05 12:18:12,2025-11-05 12:22:12,android,33981b5ffcef4d01,email,black_friday
S005116,C00651,2025-11-07 10:24:32,2025-11-07 10:31:32,web_desktop,689a85b0ef5b4128,ads_meta,xmas_push
S005117,C02405,2025-12-21 17:52:15,2025-12-21 18:04:15,ios,3947872e6a1a445a,seo,black_friday
S005118,C01756,2025-12-19 14:28:07,2025-12-19 14:49:07,ios,8289abec5b9347e7,ads_meta,xmas_push
S005119,C01635,2025-12-28 06:17:29,2025-12-28 06:32:29,web_mobile,5082ea41e3584777,direct,fall_sale
S005120,C01772,2025-12-25 23:18:09,2025-12-25 23:21:09,android,05e8e35321d04973,ads_meta,fall_sale
S005121,C00719,2025-12-27 14:24:26,2025-12-27 14:37:26,android,8a5909059ba84687,ads_google,retargeting
S005122,C01168,2025-12-29 15:17:54,2025-12-29 15:34:54,web_mobile,c1194fd89e2f4e8c,email,xmas_push
S005123,C00199,2025-12-11 07:45:06,2025-12-11 07:49:06,ios,537521e507af469e,affiliate,black_friday
S005124,C01347,2025-11-25 20:16:03,2025-11-25 20:38:03,web_desktop,7611894015dc40fc,seo,black_friday
S005125,C01823,2025-12-12 18:08:06,2025-12-12 18:25:06,web_desktop,758a676784844f23,affiliate,fall_sale
S005126,C01356,2025-12-01 01:46:16,2025-12-01 01:57:16,web_mobile,4b2cf23930314c74,email,retargeting
S005127,C02265,2025-12-22 03:28:46,2025-12-22 03:49:46,android,a6e7496908a7410b,ads_meta,black_friday
S005128,C01725,2025-12-26 19:27:54,2025-12-26 19:33:54,ios,2e0c82b454b642b3,seo,xmas_push
S005129,C00803,2025-12-17 03:42:50,2025-12-17 03:56:50,web_desktop,f26b1829959d410a,email,retargeting
S005130,C00701,2025-12-27 09:42:33,2025-12-27 09:55:33,ios,5e2265d3cab34da0,ads_google,xmas_push
S005131,C00503,2025-11-10 20:12:54,2025-11-10 20:14:54,web_mobile,5724e80a3a274884,direct,xmas_push
S005132,C00469,2025-12-07 04:17:42,2025-12-07 04:38:42,android,7dd8668d59304c0a,direct,fall_sale
S005133,C02010,2025-11-04 05:03:02,2025-11-04 05:15:02,android,bed03242b66b4fd9,ads_google,xmas_push
S005134,C01975,2025-12-05 01:46:48,2025-12-05 02:06:48,ios,1504e5475f7f45dd,affiliate,none
S005135,C01730,2025-11-02 19:17:59,2025-11-02 19:33:59,web_desktop,1c082bf96de3476b,direct,retargeting
S005136,C02414,2025-11-01 03:06:44,2025-11-01 03:25:44,android,488e71d3dec94c31,ads_google,none
S005137,C01937,2025-12-05 16:09:33,2025-12-05 16:26:33,ios,f81edd6a8e5f4965,ads_meta,xmas_push
S005138,C00624,2025-11-30 20:53:17,2025-11-30 21:01:17,web_mobile,75b6ba05b22c4897,affiliate,xmas_push
S005139,C00967,2025-12-07 09:48:22,2025-12-07 09:59:22,web_desktop,45eabd799b40494a,affiliate,fall_sale
S005140,C00663,2025-12-22 20:39:05,2025-12-22 20:56:05,android,a9ce69ef757b4746,ads_google,fall_sale
S005141,C00751,2025-12-11 07:25:10,2025-12-11 07:43:10,android,89217849f2954b2a,direct,fall_sale
S005142,C01873,2025-12-11 00:12:58,2025-12-11 00:20:58,web_desktop,da118673762645c3,ads_meta,fall_sale
S005143,C01419,2025-11-21 11:43:07,2025-11-21 11:55:07,android,dcabcbe13b5943ae,affiliate,black_friday
S005144,C01099,2025-12-27 23:58:53,2025-12-28 00:16:53,android,a6735b7f16684ff0,ads_google,fall_sale
S005145,C00383,2025-11-30 12:38:36,2025-11-30 12:44:36,web_desktop,e711f5f618c545e7,ads_google,xmas_push
S005146,C01394,2025-12-07 11:49:11,2025-12-07 11:51:11,android,00f7f01e14444556,affiliate,xmas_push
S005147,C02357,2025-11-05 16:57:17,2025-11-05 17:01:17,web_mobile,6d15ae3452a041bd,affiliate,retargeting
S005148,C01653,2025-12-18 04:34:58,2025-12-18 04:51:58,web_mobile,334242217d354ca5,ads_meta,none
S005149,C00176,2025-11-10 08:26:48,2025-11-10 08:51:48,web_mobile,97b61518c9644383,affiliate,black_friday
S005150,C00228,2025-11-03 22:13:07,2025-11-03 22:29:07,web_desktop,ec35417775e4433d,seo,black_friday
S005151,C02395,2025-12-14 10:15:37,2025-12-14 10:20:37,web_mobile,dc276397448d4481,direct,retargeting
S005152,C02039,2025-11-20 17:54:36,2025-11-20 18:07:36,android,a2f1914ed62c4ee6,affiliate,retargeting
S005153,C01366,2025-11-01 16:23:36,2025-11-01 16:25:36,android,fbc7f1829b8941c6,seo,fall_sale
S005154,C01986,2025-12-30 15:26:26,2025-12-30 15:44:26,web_mobile,819779fed9714368,ads_meta,retargeting
S005155,C01263,2025-12-20 23:23:29,2025-12-20 23:48:29,android,64fa7ba0c9064949,ads_meta,black_friday
S005156,C01636,2025-12-04 12:20:06,2025-12-04 12:36:06,ios,c10abd04edda49b4,email,none
S005157,C01021,2025-12-23 06:21:10,2025-12-23 06:46:10,web_mobile,159be9e624ec4de7,email,none
S005158,C01712,2025-11-01 05:05:28,2025-11-01 05:26:28,android,b20ab128aaca49f8,ads_meta,black_friday
S005159,C00350,2025-11-22 05:25:03,2025-11-22 05:46:03,web_mobile,9acae1fbf055430f,email,fall_sale
S005160,C00441,2025-12-01 22:48:52,2025-12-01 22:59:52,ios,ac0259b4a0d640d0,ads_google,none
S005161,C01612,2025-12-02 05:28:07,2025-12-02 05:40:07,web_desktop,a0ce2b7a74624c95,seo,none
S005162,C01385,2025-11-18 05:55:30,2025-11-18 06:14:30,web_mobile,c2f177e516e1471f,ads_meta,fall_sale
S005163,C00288,2025-11-19 21:33:46,2025-11-19 21:36:46,android,b8b7264102434d70,ads_google,none
S005164,C02056,2025-11-14 06:20:11,2025-11-14 06:27:11,web_desktop,3c35d262ed084abf,direct,xmas_push
S005165,C02135,2025-11-17 18:56:55,2025-11-17 19:13:55,web_mobile,cd98425a6a674b8b,direct,black_friday
S005166,C00998,2025-11-19 14:05:53,2025-11-19 14:30:53,web_desktop,da7b16147bf04de8,email,none
S005167,C02334,2025-11-28 13:12:29,2025-11-28 13:20:29,web_desktop,02e4993dfcc4405c,email,none
S005168,C01423,2025-11-14 04:13:37,2025-11-14 04:37:37,web_desktop,cfc4b5f885c24533,ads_google,fall_sale
S005169,C00074,2025-12-31 17:13:11,2025-12-31 17:33:11,android,7018e91afd8144d3,direct,none
S005170,C01463,2025-11-25 22:52:52,2025-11-25 23:05:52,web_mobile,26351c617ed44c6f,affiliate,fall_sale
S005171,C02206,2025-11-02 08:45:49,2025-11-02 09:04:49,android,b673223655f1478c,ads_meta,black_friday
S005172,C00430,2025-12-16 06:32:34,2025-12-16 06:43:34,android,fef52f88891d4192,affiliate,xmas_push
S005173,C01472,2025-11-30 10:21:11,2025-11-30 10:29:11,android,b0851a19170940dd,seo,retargeting
S005174,C00846,2025-12-20 13:48:24,2025-12-20 13:53:24,ios,f4b94f8be73a41f5,email,black_friday
S005175,C01731,2025-12-10 03:19:11,2025-12-10 03:37:11,android,2f911cea1f384e46,ads_google,none
S005176,C00036,2025-12-24 02:58:56,2025-12-24 03:16:56,ios,456c605124564fba,affiliate,xmas_push
S005177,C01114,2025-12-27 14:21:40,2025-12-27 14:26:40,web_desktop,574316c608444651,email,retargeting
S005178,C01021,2025-11-11 20:03:19,2025-11-11 20:25:19,web_mobile,9e8f802aca92459d,ads_google,retargeting
S005179,C01439,2025-11-25 06:53:01,2025-11-25 06:59:01,android,663498c795914a86,direct,none
S005180,C01998,2025-11-06 07:51:22,2025-11-06 07:53:22,web_mobile,50dbf5868cf84c7e,email,retargeting
S005181,C01320,2025-12-28 09:59:45,2025-12-28 10:19:45,web_desktop,8b0d6593835449ec,affiliate,retargeting
S005182,C00619,2025-11-18 04:15:39,2025-11-18 04:38:39,ios,08c5cc47058140cb,ads_google,black_friday
S005183,C00170,2025-11-04 00:44:42,2025-11-04 01:08:42,ios,fc2429c568824872,ads_google,black_friday
S005184,C00146,2025-11-26 10:37:33,2025-11-26 10:49:33,android,29b50cbbff0b4364,affiliate,retargeting
S005185,C00868,2025-12-31 16:44:03,2025-12-31 16:46:03,web_desktop,1c0fe8cf116b4729,email,fall_sale
S005186,C00420,2025-12-29 20:05:42,2025-12-29 20:14:42,web_desktop,b7994dd57b1e4228,seo,none
S005187,C01996,2025-11-24 17:58:24,2025-11-24 18:03:24,ios,57849edc000a4465,ads_meta,fall_sale
S005188,C01714,2025-11-27 19:22:20,2025-11-27 19:45:20,android,b65581b26dd343dd,direct,fall_sale
S005189,C00573,2025-11-19 05:48:48,2025-11-19 06:04:48,web_desktop,40c3e24b04c44f06,affiliate,retargeting
S005190,C01960,2025-12-28 07:36:50,2025-12-28 07:54:50,web_desktop,5bec2610592f4154,affiliate,none
S005191,C01027,2025-12-17 09:59:49,2025-12-17 10:18:49,android,017ff01eaf5f406f,email,fall_sale
S005192,C01287,2025-12-29 08:20:57,2025-12-29 08:24:57,ios,f72bff9a87614401,email,black_friday
S005193,C00321,2025-12-29 00:49:01,2025-12-29 01:08:01,android,18fc8ca3e93d4537,seo,black_friday
S005194,C01600,2025-12-06 11:53:33,2025-12-06 12:01:33,ios,ec2b0de58c6940ee,direct,none
S005195,C02294,2025-11-16 03:00:02,2025-11-16 03:18:02,android,65301dcb410a474b,email,fall_sale
S005196,C01613,2025-12-11 03:14:55,2025-12-11 03:33:55,web_desktop,b0e8347cd5a3493b,seo,xmas_push
S005197,C00477,2025-11-25 12:03:28,2025-11-25 12:24:28,web_desktop,a17aef47b4cb45a2,affiliate,xmas_push
S005198,C01827,2025-12-17 14:04:22,2025-12-17 14:13:22,ios,37cbba9a780c4c62,ads_meta,none
S005199,C00783,2025-12-22 05:27:30,2025-12-22 05:39:30,ios,386334233a124035,ads_google,none
S005200,C00533,2025-12-10 04:16:59,2025-12-10 04:20:59,android,dd80c5344f06422a,ads_meta,xmas_push
S005201,C01363,2025-11-01 21:09:34,2025-11-01 21:17:34,android,93a6643b49934632,ads_meta,fall_sale
S005202,C01948,2025-12-27 00:39:07,2025-12-27 00:55:07,web_mobile,10f882be78e04a8a,ads_meta,fall_sale
S005203,C02285,2025-12-26 02:32:13,2025-12-26 02:43:13,web_desktop,b5da614ac68a4e79,ads_meta,retargeting
S005204,C01165,2025-12-25 23:40:15,2025-12-25 23:53:15,android,8f8d5f73e2054ba3,ads_google,none
S005205,C01971,2025-12-25 15:48:53,2025-12-25 16:01:53,web_mobile,cf6e2d5b94de4c8c,affiliate,fall_sale
S005206,C00579,2025-11-17 00:37:23,2025-11-17 00:57:23,android,e2b5129f627547f8,direct,xmas_push
S005207,C01374,2025-12-11 14:47:47,2025-12-11 15:07:47,ios,bb76bad260044889,direct,xmas_push
S005208,C01594,2025-12-25 06:55:42,2025-12-25 07:11:42,ios,32ebb9b323674825,affiliate,black_friday
S005209,C01748,2025-12-14 12:40:31,2025-12-14 13:02:31,web_desktop,3604ec2dae5c4bd2,seo,fall_sale
S005210,C02178,2025-12-11 01:49:36,2025-12-11 02:11:36,web_mobile,554056e219344a28,seo,retargeting
S005211,C02034,2025-12-19 09:54:58,2025-12-19 10:00:58,web_mobile,ad21b44d2d9143c2,email,retargeting
S005212,C02059,2025-11-25 13:46:17,2025-11-25 14:00:17,web_desktop,659a60db07674f82,ads_meta,none
S005213,C00257,2025-11-08 00:44:20,2025-11-08 00:54:20,ios,4581b77c2bb14c04,ads_meta,black_friday
S005214,C02417,2025-11-11 08:10:51,2025-11-11 08:33:51,web_desktop,64e4589193554211,ads_google,xmas_push
S005215,C01418,2025-11-22 17:43:52,2025-11-22 18:07:52,web_mobile,1e99f747b2544b7e,ads_meta,xmas_push
S005216,C01443,2025-12-07 13:30:05,2025-12-07 13:41:05,web_mobile,91e7f14beca541b1,ads_google,none
S005217,C00882,2025-11-24 07:39:58,2025-11-24 07:48:58,android,dc6bb64eaf6d48ac,email,retargeting
S005218,C00019,2025-11-24 22:06:46,2025-11-24 22:16:46,web_mobile,47cc510e9c6c4ce7,seo,retargeting
S005219,C00110,2025-12-05 23:29:55,2025-12-05 23:36:55,android,1156fccf9ddd4620,seo,xmas_push
S005220,C01461,2025-12-09 05:40:11,2025-12-09 06:05:11,web_mobile,c73e3495cce14966,email,none
S005221,C01058,2025-11-11 04:08:16,2025-11-11 04:27:16,web_mobile,e4d4f2a3ea4d4095,email,fall_sale
S005222,C01312,2025-12-03 11:25:45,2025-12-03 11:36:45,android,da29e5911efb474a,affiliate,black_friday
S005223,C01868,2025-12-16 04:27:25,2025-12-16 04:52:25,web_mobile,99ac3dd4614c411b,ads_meta,retargeting
S005224,C01003,2025-12-15 20:17:37,2025-12-15 20:33:37,web_desktop,7eed3215064d4a18,seo,retargeting
S005225,C00255,2025-12-24 18:05:36,2025-12-24 18:19:36,web_desktop,8f1f00db185a4de1,direct,retargeting
S005226,C00638,2025-11-28 02:07:33,2025-11-28 02:19:33,android,5b8df17c87194c0d,email,fall_sale
S005227,C02043,2025-12-14 01:10:24,2025-12-14 01:13:24,ios,7fcbc6f153214ae4,seo,fall_sale
S005228,C02182,2025-12-01 11:30:38,2025-12-01 11:39:38,web_desktop,b3a5ccc63b0b4163,seo,black_friday
S005229,C00397,2025-11-26 22:46:28,2025-11-26 23:05:28,ios,f95d300ee27a4195,ads_google,retargeting
S005230,C01622,2025-11-09 12:39:14,2025-11-09 12:43:14,web_desktop,11202b8e019f44d2,seo,xmas_push
S005231,C00685,2025-12-01 00:39:32,2025-12-01 01:03:32,web_desktop,44753b5535e44e8b,email,retargeting
S005232,C01857,2025-11-21 09:52:04,2025-11-21 09:56:04,android,28751e15c1184952,ads_meta,black_friday
S005233,C02067,2025-11-27 12:17:02,2025-11-27 12:39:02,android,72ab6073b08f41c8,seo,black_friday
S005234,C01011,2025-11-26 16:48:34,2025-11-26 16:56:34,web_mobile,91c6898902c442e1,direct,xmas_push
S005235,C02167,2025-12-31 07:59:46,2025-12-31 08:18:46,web_desktop,9e02b73c39744006,email,fall_sale
S005236,C00302,2025-12-25 19:22:06,2025-12-25 19:44:06,ios,7fdc3f2fadb0470b,ads_meta,xmas_push
S005237,C00227,2025-11-30 16:25:44,2025-11-30 16:47:44,ios,b0bfe8803ff049d1,affiliate,black_friday
S005238,C01531,2025-11-09 11:35:58,2025-11-09 11:45:58,web_mobile,ec71c52f4392498b,ads_meta,xmas_push
S005239,C01236,2025-11-06 09:23:16,2025-11-06 09:42:16,ios,1f6761f5961f4bde,email,retargeting
S005240,C00356,2025-11-26 16:44:19,2025-11-26 16:46:19,ios,a4489228674e4fd6,affiliate,black_friday
S005241,C00701,2025-11-25 12:44:25,2025-11-25 12:49:25,android,97e0492c92e5488a,ads_meta,fall_sale
S005242,C02271,2025-11-11 12:42:16,2025-11-11 12:47:16,android,f644952591b642b9,direct,fall_sale
S005243,C01784,2025-11-06 01:56:35,2025-11-06 02:14:35,web_mobile,30ab85933eaa40cc,seo,xmas_push
S005244,C01587,2025-12-24 13:28:21,2025-12-24 13:52:21,android,331686c7780b4cd0,email,xmas_push
S005245,C01215,2025-11-14 20:44:13,2025-11-14 20:47:13,android,8d4a96552fd14a00,seo,xmas_push
S005246,C01046,2025-11-16 00:53:45,2025-11-16 01:09:45,web_mobile,bd25fbe9f37740af,seo,retargeting
S005247,C01646,2025-11-19 08:22:08,2025-11-19 08:36:08,web_mobile,62b2e6e11a414e68,ads_meta,fall_sale
S005248,C01351,2025-11-05 07:07:10,2025-11-05 07:17:10,android,d87fdfeac11f4600,email,black_friday
S005249,C00365,2025-11-07 09:10:20,2025-11-07 09:18:20,web_desktop,b1fd23e7594f490b,seo,black_friday
S005250,C01068,2025-12-20 03:10:41,2025-12-20 03:23:41,ios,b7b30d37a75c4f0f,ads_google,fall_sale
S005251,C00519,2025-11-06 17:49:39,2025-11-06 18:02:39,ios,47c3086b153b4a80,direct,xmas_push
S005252,C01627,2025-12-24 20:14:29,2025-12-24 20:29:29,web_desktop,0f7901f73a8e4595,affiliate,none
