order_id,customer_id,session_id,payment_id,order_ts,total_amount,currency,shipping_method,status
O0000876,C02484,S004164,PAY0001084,2025-12-19 01:21:59,71.83,EUR,standard,paid
O0000877,C02484,S004164,PAY0001085,2025-12-29 06:20:41,49.91,EUR,standard,paid
O0000878,C01839,S004168,PAY0001086,2025-11-16 07:38:11,135.12,EUR,standard,paid
O0000879,C01839,S004168,PAY0001087,2025-12-28 02:57:04,82.8,EUR,standard,paid
O0000880,C02091,S004169,PAY0001088,2025-11-18 20:55:35,65.13,EUR,express,paid
O0000881,C01347,S004182,PAY0001089,2025-11-29 18:45:56,110.07,EUR,standard,paid
O0000882,C01347,S004182,PAY0001090,2025-12-05 08:54:30,39.68,EUR,pickup_point,paid
O0000883,C02020,S004183,PAY0001092,2025-12-15 02:53:03,80.62,EUR,standard,paid
O0000884,C02020,S004183,PAY0001093,2025-12-11 15:00:32,108.13,EUR,express,paid
O0000885,C01313,S004195,PAY0001094,2025-12-09 03:15:49,62.55,EUR,express,paid
O0000886,C02097,S004199,PAY0001095,2025-11-14 08:26:05,49.13,EUR,pickup_point,paid
O0000887,C01903,S004204,PAY0001096,2025-12-23 06:20:20,43.36,EUR,express,paid
O0000888,C00422,S004229,PAY0001097,2025-12-04 02:57:21,38.26,EUR,express,paid
O0000889,C00422,S004229,PAY0001098,2025-12-22 18:09:39,89.96,EUR,pickup_point,paid
O0000890,C00422,S004229,PAY0001099,2025-12-07 07:52:43,96.36,EUR,standard,paid
O0000891,C01501,S004238,PAY0001101,2025-11-02 11:12:10,66.9,EUR,express,paid
O0000892,C00393,S004242,PAY0001102,2025-11-30 18:40:59,39.64,EUR,express,paid
O0000893,C01040,S004244,PAY0001104,2025-11-13 11:35:18,87.3,EUR,standard,paid
O0000894,C02072,S004248,PAY0001106,2025-11-11 19:24:42,63.7,EUR,pickup_point,paid
O0000895,C01262,S004251,PAY0001107,2025-11-27 02:12:53,42.19,EUR,express,paid
O0000896,C01262,S004251,PAY0001108,2025-12-02 21:51:13,48.74,EUR,express,paid
O0000897,C01583,S004255,PAY0001109,2025-11-24 11:41:06,39.71,EUR,pickup_point,paid
O0000898,C01583,S004255,PAY0001110,2025-12-17 00:28:56,67.18,EUR,express,paid
O0000899,C01499,S004258,PAY0001111,2025-12-30 10:55:41,34.52,EUR,standard,paid
O0000900,C01499,S004258,PAY0001112,2025-12-30 08:07:07,47.36,EUR,express,paid
O0000901,C02055,S004271,PAY0001114,2025-11-09 05:32:27,106.91,EUR,express,paid
O0000902,C01382,S004273,PAY0001115,2025-11-04 16:52:20,90.18,EUR,express,paid
O0000903,C01187,S004276,PAY0001117,2025-12-04 13:06:58,36.83,EUR,standard,paid
O0000904,C02366,S004277,PAY0001118,2025-11-26 10:22:33,64.0,EUR,standard,paid
O0000905,C01360,S004288,PAY0001119,2025-12-03 05:53:41,68.99,EUR,express,paid
O0000906,C01308,S004289,PAY0001120,2025-12-05 05:40:20,160.51,EUR,standard,paid
O0000907,C00216,S004298,PAY0001122,2025-12-01 01:28:49,95.64,EUR,express,paid
O0000908,C00610,S004301,PAY0001123,2025-12-13 04:46:46,142.9,EUR,pickup_point,paid
O0000909,C01453,S004309,PAY0001125,2025-12-15 13:25:08,54.0,EUR,pickup_point,paid
O0000910,C00789,S004314,PAY0001129,2025-12-15 12:21:39,35.18,EUR,express,paid
O0000911,C00608,S004322,PAY0001130,2025-12-31 23:49:02,94.82,EUR,pickup_point,paid
O0000912,C01905,S004329,PAY0001131,2025-11-25 07:54:56,33.02,EUR,standard,paid
O0000913,C01379,S004330,PAY0001132,2025-12-13 22:18:08,79.56,EUR,express,paid
O0000914,C01379,S004330,PAY0001133,2025-11-12 18:18:26,111.27,EUR,express,paid
O0000915,C02210,S004340,PAY0001134,2025-12-12 09:53:47,92.58,EUR,express,paid
O0000916,C02210,S004340,PAY0001135,2025-12-15 10:54:16,53.66,EUR,express,paid
O0000917,C02210,S004340,PAY0001136,2025-12-18 08:57:42,94.04,EUR,express,paid
O0000918,C01200,S004345,PAY0001137,2025-11-25 03:45:37,66.98,EUR,pickup_point,paid
O0000919,C01440,S004350,PAY0001138,2025-12-18 17:08:04,54.28,EUR,standard,paid
O0000920,C01037,S004355,PAY0001139,2025-12-14 17:52:14,56.63,EUR,pickup_point,paid
O0000921,C02052,S004366,PAY0001141,2025-11-03 22:19:56,33.1,EUR,standard,paid
O0000922,C01843,S004372,PAY0001143,2025-12-21 11:48:54,78.94,EUR,standard,paid
O0000923,C00701,S004385,PAY0001144,2025-12-08 16:58:53,52.95,EUR,standard,paid
O0000924,C00701,S004385,PAY0001145,2025-12-13 04:25:34,37.29,EUR,standard,paid
O0000925,C01312,S004390,PAY0001146,2025-11-30 17:49:07,44.65,EUR,standard,paid
O0000926,C01387,S004394,PAY0001147,2025-12-06 20:35:27,72.06,EUR,express,paid
O0000927,C02146,S004400,PAY0001148,2025-11-11 05:57:41,82.87,EUR,express,paid
O0000928,C02146,S004400,PAY0001149,2025-12-05 22:42:17,108.64,EUR,express,paid
O0000929,C01557,S004407,PAY0001150,2025-12-22 15:46:15,94.76,EUR,express,paid
O0000930,C02333,S004408,PAY0001152,2025-11-29 14:33:46,28.09,EUR,pickup_point,paid
O0000931,C02125,S004415,PAY0001153,2025-12-17 12:56:00,93.58,EUR,pickup_point,paid
O0000932,C01989,S004416,PAY0001155,2025-11-10 18:38:25,34.86,EUR,express,paid
O0000933,C01989,S004416,PAY0001156,2025-12-14 05:54:46,85.72,EUR,express,paid
O0000934,C00721,S004433,PAY0001158,2025-12-04 18:20:24,99.3,EUR,standard,paid
O0000935,C00267,S004436,PAY0001159,2025-12-21 16:45:46,52.43,EUR,standard,paid
O0000936,C00423,S004443,PAY0001161,2025-12-01 14:49:24,29.66,EUR,standard,paid
O0000937,C01700,S004450,PAY0001162,2025-11-06 06:48:23,161.17,EUR,express,paid
O0000938,C01700,S004450,PAY0001163,2025-12-19 05:26:49,36.52,EUR,express,paid
O0000939,C00110,S004460,PAY0001164,2025-12-11 08:55:41,46.31,EUR,pickup_point,paid
O0000940,C00670,S004462,PAY0001165,2025-12-05 19:49:07,41.94,EUR,standard,paid
O0000941,C01236,S004470,PAY0001166,2025-11-04 15:12:27,73.18,EUR,standard,paid
O0000942,C01236,S004470,PAY0001167,2025-12-06 20:50:11,45.53,EUR,pickup_point,paid
O0000943,C00010,S004474,PAY0001168,2025-11-06 20:41:38,108.33,EUR,standard,paid
O0000944,C00010,S004474,PAY0001170,2025-11-15 05:26:07,34.1,EUR,standard,paid
O0000945,C00744,S004481,PAY0001171,2025-12-12 23:46:26,94.72,EUR,express,paid
O0000946,C00744,S004481,PAY0001172,2025-12-13 19:37:05,100.52,EUR,pickup_point,paid
O0000947,C01187,S004489,PAY0001173,2025-11-24 01:43:19,48.05,EUR,pickup_point,paid
O0000948,C01187,S004489,PAY0001174,2025-11-07 06:42:41,39.85,EUR,standard,paid
O0000949,C00908,S004490,PAY0001176,2025-12-26 04:58:11,89.69,EUR,pickup_point,paid
O0000950,C00908,S004490,PAY0001177,2025-12-04 15:53:57,42.45,EUR,standard,paid
O0000951,C01268,S004498,PAY0001178,2025-12-16 08:06:17,101.05,EUR,standard,paid
O0000952,C01268,S004498,PAY0001179,2025-12-10 09:51:27,51.51,EUR,express,paid
O0000953,C01064,S004500,PAY0001180,2025-11-23 17:26:40,113.57,EUR,express,paid
O0000954,C01064,S004500,PAY0001181,2025-12-22 00:20:24,32.76,EUR,standard,paid
O0000955,C01064,S004500,PAY0001182,2025-11-23 00:12:47,47.94,EUR,pickup_point,paid
O0000956,C01057,S004502,PAY0001183,2025-11-12 02:27:07,60.72,EUR,pickup_point,paid
O0000957,C01057,S004502,PAY0001184,2025-11-08 12:31:47,42.69,EUR,express,paid
O0000958,C01873,S004504,PAY0001185,2025-12-08 14:00:00,65.74,EUR,standard,paid
O0000959,C01873,S004504,PAY0001186,2025-12-14 05:45:37,57.05,EUR,standard,paid
O0000960,C00885,S004507,PAY0001187,2025-12-02 19:27:09,60.68,EUR,express,paid
O0000961,C00885,S004507,PAY0001188,2025-11-01 23:41:48,55.6,EUR,standard,paid
O0000962,C00451,S004513,PAY0001189,2025-11-20 05:27:28,37.31,EUR,express,paid
O0000963,C00451,S004513,PAY0001190,2025-11-22 20:32:21,66.0,EUR,standard,paid
O0000964,C00451,S004513,PAY0001191,2025-11-07 20:33:33,63.02,EUR,pickup_point,paid
O0000965,C00353,S004514,PAY0001192,2025-12-04 07:39:06,42.35,EUR,express,paid
O0000966,C00353,S004514,PAY0001193,2025-12-02 00:36:48,116.99,EUR,standard,paid
O0000967,C00644,S004522,PAY0001194,2025-11-17 00:35:27,76.84,EUR,standard,paid
O0000968,C00644,S004522,PAY0001195,2025-11-22 05:50:01,92.19,EUR,express,paid
O0000969,C01812,S004537,PAY0001196,2025-11-10 11:44:26,46.34,EUR,standard,paid
O0000970,C01982,S004547,PAY0001197,2025-12-31 06:01:08,23.59,EUR,standard,paid
O0000971,C01982,S004547,PAY0001198,2025-12-23 02:57:05,146.17,EUR,standard,paid
O0000972,C01982,S004547,PAY0001199,2025-12-09 12:41:17,71.94,EUR,express,paid
O0000973,C00438,S004556,PAY0001200,2025-12-16 17:26:42,78.54,EUR,pickup_point,paid
O0000974,C00404,S004562,PAY0001201,2025-12-22 12:18:26,77.04,EUR,standard,paid
O0000975,C02181,S004563,PAY0001203,2025-12-11 15:57:22,41.32,EUR,express,paid
O0000976,C00232,S004564,PAY0001204,2025-11-16 02:06:43,41.97,EUR,express,paid
O0000977,C02376,S004569,PAY0001206,2025-12-06 13:04:57,85.46,EUR,standard,paid
O0000978,C01388,S004571,PAY0001207,2025-12-22 00:31:56,38.63,EUR,express,paid
O0000979,C01317,S004577,PAY0001209,2025-11-18 14:40:16,49.94,EUR,standard,paid
O0000980,C01683,S004587,PAY0001210,2025-11-15 22:54:20,59.0,EUR,express,paid
O0000981,C01683,S004587,PAY0001211,2025-11-01 09:10:59,65.21,EUR,pickup_point,paid
O0000982,C01329,S004594,PAY0001212,2025-12-01 01:11:10,53.58,EUR,pickup_point,paid
O0000983,C02243,S004596,PAY0001213,2025-11-10 13:59:51,82.93,EUR,pickup_point,paid
O0000984,C01198,S004601,PAY0001214,2025-12-03 14:50:18,112.75,EUR,pickup_point,paid
O0000985,C01198,S004601,PAY0001215,2025-12-19 14:53:35,68.18,EUR,pickup_point,paid
O0000986,C00709,S004603,PAY0001216,2025-12-04 07:22:27,112.49,EUR,pickup_point,paid
O0000987,C02184,S004612,PAY0001217,2025-12-03 11:19:16,85.41,EUR,pickup_point,paid
O0000988,C02184,S004612,PAY0001218,2025-11-09 12:14:59,43.39,EUR,standard,paid
O0000989,C01198,S004619,PAY0001219,2025-12-23 14:41:08,45.56,EUR,standard,paid
O0000990,C00524,S004622,PAY0001220,2025-11-30 13:05:27,44.53,EUR,standard,paid
O0000991,C01024,S004625,PAY0001221,2025-11-28 11:56:31,61.2,EUR,express,paid
O0000992,C02011,S004626,PAY0001222,2025-12-26 21:56:16,58.82,EUR,express,paid
O0000993,C02011,S004626,PAY0001223,2025-12-04 06:04:49,87.15,EUR,pickup_point,paid
O0000994,C00451,S004629,PAY0001225,2025-12-20 20:51:49,74.55,EUR,pickup_point,paid
O0000995,C00671,S004634,PAY0001226,2025-12-31 23:40:03,39.43,EUR,express,paid
O0000996,C00993,S004636,PAY0001227,2025-12-14 08:18:26,74.35,EUR,pickup_point,paid
O0000997,C00089,S004642,PAY0001228,2025-12-10 01:09:03,53.77,EUR,express,paid
O0000998,C00868,S004664,PAY0001230,2025-11-17 23:03:11,49.85,EUR,pickup_point,paid
O0000999,C00413,S004678,PAY0001231,2025-11-24 04:37:48,131.64,EUR,pickup_point,paid
O0001000,C01284,S004685,PAY0001232,2025-11-15 18:27:03,39.22,EUR,pickup_point,paid
O0001001,C00256,S004686,PAY0001233,2025-12-14 00:13:28,90.43,EUR,express,paid
O0001002,C00256,S004686,PAY0001234,2025-11-28 01:12:31,65.3,EUR,pickup_point,paid
O0001003,C02109,S004687,PAY0001235,2025-12-20 10:54:52,36.16,EUR,express,paid
O0001004,C00146,S004699,PAY0001236,2025-12-16 05:39:16,58.33,EUR,pickup_point,paid
O0001005,C00146,S004699,PAY0001237,2025-11-30 13:25:40,23.3,EUR,standard,paid
O0001006,C01727,S004710,PAY0001238,2025-12-09 22:32:55,144.58,EUR,standard,paid
O0001007,C00430,S004741,PAY0001240,2025-11-06 00:33:30,110.16,EUR,express,paid
O0001008,C01604,S004751,PAY0001241,2025-12-03 02:42:13,122.19,EUR,standard,paid
O0001009,C01604,S004751,PAY0001242,2025-12-14 21:29:51,51.64,EUR,standard,paid
O0001010,C01280,S004756,PAY0001243,2025-11-08 21:21:00,67.57,EUR,pickup_point,paid
O0001011,C01074,S004777,PAY0001245,2025-12-17 07:10:54,156.82,EUR,pickup_point,paid
O0001012,C01074,S004777,PAY0001246,2025-12-17 20:07:10,61.19,EUR,pickup_point,paid
O0001013,C00523,S004779,PAY0001247,2025-12-26 02:18:06,65.09,EUR,express,paid
O0001014,C00523,S004779,PAY0001248,2025-11-03 12:18:45,35.53,EUR,pickup_point,paid
O0001015,C01249,S004783,PAY0001249,2025-11-06 13:40:06,44.6,EUR,pickup_point,paid
O0001016,C00756,S004784,PAY0001250,2025-12-19 15:19:42,53.26,EUR,express,paid
O0001017,C01382,S004788,PAY0001251,2025-11-08 12:39:32,119.77,EUR,pickup_point,paid
O0001018,C02425,S004796,PAY0001252,2025-11-28 10:33:00,156.32,EUR,standard,paid
O0001019,C01474,S004810,PAY0001253,2025-12-13 10:29:39,83.55,EUR,pickup_point,paid
O0001020,C01069,S004812,PAY0001255,2025-11-30 18:55:07,90.76,EUR,express,paid
O0001021,C00216,S004813,PAY0001256,2025-12-12 03:49:36,49.0,EUR,express,paid
O0001022,C01464,S004819,PAY0001257,2025-11-23 08:54:27,124.64,EUR,standard,paid
O0001023,C00985,S004823,PAY0001258,2025-11-23 06:58:04,35.02,EUR,pickup_point,paid
O0001024,C01819,S004827,PAY0001260,2025-11-17 22:50:02,89.48,EUR,standard,paid
O0001025,C01709,S004833,PAY0001261,2025-11-26 21:47:29,53.7,EUR,pickup_point,paid
O0001026,C00761,S004838,PAY0001262,2025-12-31 20:47:47,202.51,EUR,express,paid
O0001027,C02036,S004844,PAY0001263,2025-11-29 12:46:44,90.06,EUR,express,paid
O0001028,C02036,S004844,PAY0001264,2025-12-16 13:52:41,103.81,EUR,standard,paid
O0001029,C01102,S004851,PAY0001265,2025-11-02 18:10:03,47.39,EUR,express,paid
O0001030,C00839,S004852,PAY0001266,2025-11-17 00:57:23,102.95,EUR,express,paid
O0001031,C00938,S004855,PAY0001267,2025-11-10 04:55:31,96.02,EUR,pickup_point,paid
O0001032,C02435,S004857,PAY0001268,2025-11-28 09:52:22,134.83,EUR,standard,paid
O0001033,C02435,S004857,PAY0001269,2025-12-18 11:53:46,24.87,EUR,standard,paid
O0001034,C02138,S004858,PAY0001270,2025-11-05 22:19:12,46.93,EUR,pickup_point,paid
O0001035,C02138,S004858,PAY0001271,2025-11-18 17:52:37,77.58,EUR,pickup_point,paid
O0001036,C01078,S004871,PAY0001272,2025-12-24 09:36:04,78.64,EUR,standard,paid
O0001037,C00479,S004886,PAY0001273,2025-11-23 17:19:32,65.35,EUR,express,paid
O0001038,C00479,S004886,PAY0001274,2025-12-09 04:51:23,33.53,EUR,standard,paid
O0001039,C01023,S004898,PAY0001275,2025-12-19 16:15:42,72.85,EUR,pickup_point,paid
O0001040,C01785,S004906,PAY0001276,2025-11-23 09:51:01,76.62,EUR,standard,paid
O0001041,C01493,S004918,PAY0001278,2025-12-24 16:17:03,65.59,EUR,express,paid
O0001042,C01493,S004918,PAY0001279,2025-11-10 19:39:43,101.9,EUR,standard,paid
O0001043,C01242,S004919,PAY0001280,2025-12-02 14:43:25,62.22,EUR,standard,paid
O0001044,C02452,S004928,PAY0001281,2025-12-21 15:13:25,38.0,EUR,express,paid
O0001045,C01122,S004943,PAY0001282,2025-11-19 01:24:06,125.41,EUR,express,paid
O0001046,C02229,S004950,PAY0001284,2025-11-27 06:12:03,65.51,EUR,express,paid
O0001047,C02229,S004950,PAY0001285,2025-11-30 14:12:54,98.87,EUR,express,paid
O0001048,C02229,S004950,PAY0001286,2025-11-07 10:00:23,33.59,EUR,pickup_point,paid
O0001049,C01180,S004958,PAY0001287,2025-11-28 18:11:49,62.49,EUR,standard,paid
O0001050,C02121,S004979,PAY0001289,2025-12-27 20:33:03,110.62,EUR,standard,paid
O0001051,C02190,S005001,PAY0001290,2025-12-02 14:32:37,34.02,EUR,standard,paid
O0001052,C01656,S005004,PAY0001291,2025-12-14 13:26:43,55.42,EUR,standard,paid
O0001053,C02402,S005013,PAY0001293,2025-12-02 23:05:25,96.62,EUR,standard,paid
O0001054,C02126,S005023,PAY0001294,2025-12-31 16:16:10,84.54,EUR,pickup_point,paid
O0001055,C02126,S005023,PAY0001295,2025-11-21 10:17:01,111.54,EUR,pickup_point,paid
O0001056,C02482,S005030,PAY0001296,2025-12-13 04:00:26,95.75,EUR,standard,paid
O0001057,C01067,S005031,PAY0001297,2025-12-12 22:58:07,120.16,EUR,standard,paid
O0001058,C02251,S005033,PAY0001299,2025-11-16 21:33:58,53.62,EUR,standard,paid
O0001059,C02251,S005033,PAY0001300,2025-11-30 21:03:42,81.71,EUR,pickup_point,paid
O0001060,C00737,S005039,PAY0001302,2025-11-01 01:48:15,53.13,EUR,standard,paid
O0001061,C00603,S005042,PAY0001303,2025-12-01 21:39:30,161.47,EUR,express,paid
O0001062,C00603,S005042,PAY0001304,2025-11-27 07:50:58,78.17,EUR,pickup_point,paid
O0001063,C00801,S005049,PAY0001306,2025-12-31 14:09:06,39.66,EUR,express,paid
O0001064,C00803,S005057,PAY0001307,2025-12-21 18:34:12,92.86,EUR,express,paid
O0001065,C02491,S005061,PAY0001308,2025-12-14 01:40:37,50.0,EUR,express,paid
O0001066,C01081,S005083,PAY0001309,2025-12-18 10:06:24,59.0,EUR,pickup_point,paid
O0001067,C01081,S005083,PAY0001310,2025-12-04 06:04:21,71.73,EUR,express,paid
O0001068,C01748,S005088,PAY0001311,2025-11-21 07:38:14,72.95,EUR,standard,paid
O0001069,C00600,S005095,PAY0001312,2025-12-19 17:26:57,157.69,EUR,standard,paid
O0001070,C00600,S005095,PAY0001313,2025-11-27 04:34:30,79.62,EUR,express,paid
O0001071,C00600,S005095,PAY0001314,2025-12-26 15:07:45,50.8,EUR,pickup_point,paid
O0001072,C00605,S005096,PAY0001315,2025-11-26 22:53:48,47.66,EUR,standard,paid
O0001073,C01710,S005097,PAY0001316,2025-11-06 13:46:25,141.21,EUR,pickup_point,paid
O0001074,C00465,S005110,PAY0001319,2025-11-07 18:40:00,72.71,EUR,standard,paid
O0001075,C00465,S005110,PAY0001320,2025-11-14 14:22:19,80.58,EUR,pickup_point,paid
O0001076,C01347,S005124,PAY0001321,2025-11-15 08:40:34,125.11,EUR,standard,paid
O0001077,C01823,S005125,PAY0001322,2025-11-07 04:13:21,75.73,EUR,express,paid
O0001078,C01356,S005126,PAY0001323,2025-12-02 18:32:15,96.34,EUR,express,paid
O0001079,C01356,S005126,PAY0001325,2025-11-30 06:22:00,54.37,EUR,express,paid
O0001080,C01419,S005143,PAY0001326,2025-11-20 23:37:28,83.29,EUR,pickup_point,paid
O0001081,C01419,S005143,PAY0001327,2025-12-16 02:57:49,49.75,EUR,express,paid
O0001082,C01099,S005144,PAY0001329,2025-12-10 14:47:18,86.63,EUR,pickup_point,paid
O0001083,C01099,S005144,PAY0001330,2025-12-25 08:05:50,82.17,EUR,standard,paid
O0001084,C00383,S005145,PAY0001332,2025-12-14 01:37:54,66.0,EUR,standard,paid
O0001085,C01394,S005146,PAY0001333,2025-12-27 03:28:46,64.55,EUR,pickup_point,paid
O0001086,C01653,S005148,PAY0001335,2025-11-02 05:06:14,28.84,EUR,express,paid
O0001087,C01653,S005148,PAY0001337,2025-11-02 15:50:25,98.84,EUR,pickup_point,paid
O0001088,C02039,S005152,PAY0001338,2025-11-26 04:48:56,59.57,EUR,pickup_point,paid
O0001089,C01612,S005161,PAY0001339,2025-12-02 04:37:03,129.32,EUR,pickup_point,paid
O0001090,C01385,S005162,PAY0001340,2025-12-12 03:40:17,83.51,EUR,standard,paid
O0001091,C01385,S005162,PAY0001341,2025-11-09 04:46:22,77.64,EUR,standard,paid
O0001092,C02334,S005167,PAY0001342,2025-11-07 14:59:12,165.32,EUR,standard,paid
O0001093,C01423,S005168,PAY0001344,2025-12-28 00:31:24,65.28,EUR,express,paid
O0001094,C01423,S005168,PAY0001345,2025-12-25 13:53:04,45.45,EUR,standard,paid
O0001095,C01996,S005187,PAY0001347,2025-12-06 02:11:26,64.7,EUR,standard,paid
O0001096,C01714,S005188,PAY0001348,2025-11-20 13:32:41,65.37,EUR,pickup_point,paid
O0001097,C01960,S005190,PAY0001349,2025-11-04 16:39:30,41.14,EUR,express,paid
O0001098,C01287,S005192,PAY0001350,2025-12-05 06:07:09,68.76,EUR,pickup_point,paid
O0001099,C01287,S005192,PAY0001351,2025-11-23 12:07:37,46.01,EUR,pickup_point,paid
O0001100,C02417,S005214,PAY0001353,2025-12-15 11:02:09,94.07,EUR,pickup_point,paid
O0001101,C00638,S005226,PAY0001355,2025-12-18 05:45:35,53.83,EUR,pickup_point,paid
O0001102,C01857,S005232,PAY0001356,2025-12-13 22:42:43,71.5,EUR,standard,paid
O0001103,C00356,S005240,PAY0001357,2025-12-14 19:32:42,91.66,EUR,express,paid
O0001104,C01215,S005245,PAY0001358,2025-11-04 20:56:16,57.22,EUR,standard,paid
O0001105,C01215,S005245,PAY0001359,2025-11-16 08:57:23,32.61,EUR,pickup_point,paid
O0001106,C01046,S005246,PAY0001360,2025-11-29 01:16:07,92.17,EUR,standard,paid
O0001107,C01046,S005246,PAY0001361,2025-12-08 15:26:30,84.64,EUR,express,paid
O0001108,C01627,S005252,PAY0001362,2025-12-15 01:51:05,77.06,EUR,standard,paid
O0001109,C00982,S005256,PAY0001363,2025-11-02 19:47:37,47.4,EUR,standard,paid
O0001110,C00982,S005256,PAY0001364,2025-12-01 15:43:46,102.71,EUR,express,paid
O0001111,C02037,S005258,PAY0001366,2025-11-04 04:37:13,75.69,EUR,pickup_point,paid
O0001112,C02037,S005258,PAY0001367,2025-12-18 20:32:02,55.8,EUR,pickup_point,paid
O0001113,C00182,S005263,PAY0001368,2025-11-04 05:35:48,56.32,EUR,pickup_point,paid
O0001114,C02069,S005268,PAY0001369,2025-12-04 12:21:08,55.82,EUR,express,paid
O0001115,C02069,S005268,PAY0001370,2025-12-16 03:09:08,54.68,EUR,standard,paid
O0001116,C02069,S005268,PAY0001371,2025-12-03 17:51:37,56.87,EUR,pickup_point,paid
O0001117,C01726,S005276,PAY0001372,2025-12-05 15:56:12,77.13,EUR,express,paid
O0001118,C00505,S005288,PAY0001373,2025-11-01 06:45:08,99.82,EUR,express,paid
O0001119,C01890,S005300,PAY0001374,2025-12-25 04:46:38,128.12,EUR,express,paid
O0001120,C01713,S005309,PAY0001377,2025-12-26 16:14:52,97.5,EUR,pickup_point,paid
O0001121,C02346,S005310,PAY0001378,2025-12-09 15:59:52,44.22,EUR,express,paid
O0001122,C02392,S005327,PAY0001380,2025-11-03 04:43:26,43.63,EUR,pickup_point,paid
O0001123,C00626,S005329,PAY0001381,2025-11-08 08:01:45,61.6,EUR,standard,paid
O0001124,C00693,S005337,PAY0001382,2025-11-22 23:21:23,139.22,EUR,express,paid
O0001125,C00693,S005337,PAY0001383,2025-11-10 02:23:09,62.96,EUR,express,paid
O0001126,C01918,S005342,PAY0001386,2025-11-09 14:52:27,108.14,EUR,pickup_point,paid
O0001127,C01525,S005351,PAY0001387,2025-12-31 09:44:33,98.71,EUR,pickup_point,paid
O0001128,C01583,S005354,PAY0001388,2025-11-01 01:58:40,54.0,EUR,pickup_point,paid
O0001129,C01337,S005357,PAY0001390,2025-12-18 10:54:46,102.63,EUR,standard,paid
O0001130,C00568,S005368,PAY0001391,2025-12-05 02:09:13,60.24,EUR,pickup_point,paid
O0001131,C00568,S005368,PAY0001392,2025-12-03 14:21:49,49.47,EUR,express,paid
O0001132,C00568,S005368,PAY0001393,2025-11-24 03:12:42,56.55,EUR,standard,paid
O0001133,C00132,S005388,PAY0001396,2025-11-13 16:15:56,77.12,EUR,pickup_point,paid
O0001134,C00231,S005389,PAY0001397,2025-11-01 23:48:18,75.35,EUR,pickup_point,paid
O0001135,C00231,S005389,PAY0001398,2025-11-22 05:25:20,59.85,EUR,express,paid
O0001136,C01530,S005393,PAY0001399,2025-11-17 02:19:17,71.2,EUR,express,paid
O0001137,C01092,S005414,PAY0001400,2025-12-16 08:11:49,55.92,EUR,pickup_point,paid
O0001138,C01092,S005414,PAY0001401,2025-11-18 23:51:08,59.06,EUR,standard,paid
O0001139,C01092,S005414,PAY0001402,2025-12-25 01:32:13,126.44,EUR,pickup_point,paid
O0001140,C02179,S005417,PAY0001403,2025-11-06 23:08:19,67.96,EUR,standard,paid
O0001141,C00733,S005418,PAY0001404,2025-11-17 01:16:06,56.52,EUR,express,paid
O0001142,C00733,S005418,PAY0001405,2025-12-27 02:01:42,49.24,EUR,express,paid
O0001143,C00733,S005418,PAY0001406,2025-11-01 13:15:22,24.77,EUR,standard,paid
O0001144,C00001,S005423,PAY0001407,2025-12-30 14:25:13,170.54,EUR,standard,paid
O0001145,C01966,S005424,PAY0001408,2025-11-02 12:43:16,179.12,EUR,express,paid
O0001146,C01280,S005430,PAY0001409,2025-12-09 20:46:17,88.45,EUR,standard,paid
O0001147,C01280,S005430,PAY0001410,2025-12-28 13:24:58,41.85,EUR,express,paid
O0001148,C02443,S005431,PAY0001412,2025-11-23 17:22:05,35.45,EUR,pickup_point,paid
O0001149,C00952,S005432,PAY0001413,2025-12-11 02:40:30,79.6,EUR,standard,paid
O0001150,C00952,S005432,PAY0001414,2025-12-31 04:49:33,30.85,EUR,standard,paid
O0001151,C00745,S005436,PAY0001415,2025-12-27 22:20:47,25.09,EUR,express,paid
O0001152,C02098,S005437,PAY0001416,2025-11-11 01:11:56,74.03,EUR,standard,paid
O0001153,C02098,S005437,PAY0001417,2025-11-21 02:45:10,78.38,EUR,standard,paid
O0001154,C00008,S005442,PAY0001418,2025-12-27 05:51:51,70.35,EUR,pickup_point,paid
O0001155,C00810,S005446,PAY0001420,2025-12-11 18:45:38,65.26,EUR,express,paid
O0001156,C00810,S005446,PAY0001421,2025-11-27 07:10:00,96.11,EUR,standard,paid
O0001157,C00928,S005448,PAY0001422,2025-12-17 11:01:17,46.89,EUR,pickup_point,paid
O0001158,C00037,S005450,PAY0001423,2025-12-09 12:27:27,119.43,EUR,pickup_point,paid
O0001159,C00600,S005463,PAY0001424,2025-11-15 23:35:40,124.11,EUR,pickup_point,paid
O0001160,C01553,S005465,PAY0001425,2025-11-22 09:52:34,59.47,EUR,standard,paid
O0001161,C01553,S005465,PAY0001426,2025-11-12 07:51:59,78.95,EUR,express,paid
O0001162,C01553,S005465,PAY0001427,2025-12-01 08:43:45,48.69,EUR,pickup_point,paid
O0001163,C00367,S005469,PAY0001429,2025-11-20 11:33:40,92.92,EUR,standard,paid
O0001164,C01203,S005472,PAY0001430,2025-12-22 20:14:55,82.94,EUR,express,paid
O0001165,C01056,S005481,PAY0001431,2025-11-03 23:56:35,30.63,EUR,express,paid
O0001166,C02311,S005482,PAY0001432,2025-12-27 13:16:18,39.97,EUR,pickup_point,paid
O0001167,C02311,S005482,PAY0001433,2025-11-04 02:50:55,51.18,EUR,standard,paid
O0001168,C02025,S005500,PAY0001435,2025-11-08 16:18:45,44.13,EUR,pickup_point,paid
